election_num,state,Ypos,Xpos,MOE_original, MOE_instance,Trump,Clinton,Trump_New, Clinton_New,Trump_EVotes,Clinton_EVotes,Flip_Ind,MOE_Rare_Ind,Surprise_Ind
238,Massachusetts,3,10,5.0,0.69,26,56,26.69,56,0,11,0,0,0
238,Michigan,3,7,2.8,1.23,49,47,50.23,47,16,0,0,0,0
238,Minnesota,3,5,3.9,0.46,39,49,39.46,49,0,10,0,0,0
238,Missouri,7,6,3.5,1.48,47,41,47,42.48,10,0,0,0,0
238,Mississippi,5,5,2.9,1.82,54,39,55.82,39,6,0,0,0,0
238,Montana,3,3,3.2,2.5,46,36,48.5,36,3,0,0,0,0
238,Nebraska,5,4,3.6,1.73,56,29,56,30.73,5,0,0,0,0
238,Nevada,4,2,4.9,4.31,46,46,50.31,46,6,0,1,0,0
238,New Hampshire,2,11,3.7,3.07,38,49,38,52.07,0,4,0,0,0
238,New Jersey,4,9,3.8,1.54,40,51,40,52.54,0,14,0,0,0
238,New Mexico,6,3,1.8,0.08,44,46,44,46.08,0,5,0,0,0
238,New York,3,9,4.5,2.98,34,51,36.98,51,0,29,0,0,0
238,North Carolina,6,7,3.5,0.62,44,44,44.62,44,15,0,1,0,0
238,North Dakota,3,4,4.9,2.43,43,32,45.43,32,3,0,0,0,0
238,Ohio,4,7,3.2,2.1,46,39,48.1,39,18,0,0,0,0
238,Oklahoma,7,4,4.3,2.18,60,30,62.18,30,7,0,0,0,0
238,Oregon,4,1,4.4,0.94,34,41,34,41.94,0,7,0,0,0
238,Pennsylvania,4,8,2.8,0.73,40,46,40.73,46,0,20,0,0,0
238,Rhode Island,4,11,3.4,2.68,32,52,32,54.68,0,4,0,0,0
238,South Carolina,6,8,4.4,3.67,47,36,50.67,36,9,0,0,0,0
238,South Dakota,4,4,4.0,1.83,49,35,50.83,35,3,0,0,0,0
238,Tennessee,6,6,4.4,0.65,44,34,44.65,34,11,0,0,0,0
238,Texas,8,4,3.6,0.57,49,35,49.57,35,38,0,0,0,0
238,Utah,5,2,2.7,0.08,40,30,40.08,30,6,0,0,0,0
238,Vermont,2,10,3.0,2.29,26,52,26,54.29,0,3,0,0,0
238,Virginia,5,8,3.6,2.97,42,48,44.97,48,0,13,0,0,0
238,Washington,3,1,4.9,3.69,39,55,39,58.69,0,12,0,0,0
238,West Virginia,5,7,5.0,1.69,60,28,60,29.69,5,0,0,0,0
238,Wisconsin,2,6,1.9,1.62,41,49,42.62,49,0,10,0,0,0
238,Wyoming,4,3,3.6,6.79,58,20,58,26.79,3,0,0,1,0
238,totals,,,,,,,0,1,267,271,,,0
239,Alabama,7,7,2.0,1.08,48,32,49.08,32,9,0,0,0,0
239,Alaska,1,1,4.9,4.59,43,47,47.59,47,3,0,1,0,0
239,Arizona,6,2,4.9,1.84,47,45,47,46.84,11,0,0,0,0
239,Arkansas,6,5,4.1,3.4,59,36,62.4,36,6,0,0,0,0
239,California,5,1,4.9,6.75,35,58,41.75,58,0,55,0,1,0
239,Colorado,5,3,3.7,1.88,43,48,43,49.88,0,9,0,0,0
239,Connecticut,4,10,3.0,2.87,35,50,35,52.87,0,7,0,0,0
239,Delaware,5,10,4.1,0.59,30,51,30.59,51,0,3,0,0,0
239,District of Columbia,6,9,4.9,0.95,4,91,4.95,91,0,3,0,0,0
239,Florida,8,9,3.3,2.56,50,46,52.56,46,29,0,0,0,0
239,Georgia,7,8,2.8,1.31,52,45,52,46.31,16,0,0,0,0
239,Hawaii,1,2,5.0,2.29,30,62,30,64.29,0,4,0,0,0
239,Idaho,3,2,4.0,2.88,48,29,50.88,29,4,0,0,0,0
239,Illinois,3,6,4.3,3.5,41,53,41,56.5,0,20,0,0,0
239,Indiana,4,6,4.0,1.13,48,37,49.13,37,11,0,0,0,0
239,Iowa,4,5,3.5,1.55,46,39,46,40.55,6,0,0,0,0
239,Kansas,6,4,5.5,4.79,58,34,58,38.79,6,0,0,0,0
239,Kentucky,5,6,4.0,2.4,54,37,56.4,37,8,0,0,0,0
239,Louisiana,7,5,4.4,4.1,50,35,50,39.1,8,0,0,0,0
239,Maine,1,11,3.5,0.08,42,46,42,46.08,0,4,0,0,0
239,Maryland,5,9,4.0,0.69,27,63,27.69,63,0,10,0,0,0
239,Massachusetts,3,10,5.0,3.11,26,56,29.11,56,0,11,0,0,0
239,Michigan,3,7,2.8,6.09,49,47,49,53.09,0,16,1,1,1
239,Minnesota,3,5,3.9,2.78,39,49,41.78,49,0,10,0,0,0
239,Missouri,7,6,3.5,0.64,47,41,47.64,41,10,0,0,0,0
239,Mississippi,5,5,2.9,0.49,54,39,54.49,39,6,0,0,0,0
239,Montana,3,3,3.2,2.28,46,36,46,38.28,3,0,0,0,0
239,Nebraska,5,4,3.6,2.73,56,29,58.73,29,5,0,0,0,0
239,Nevada,4,2,4.9,2.12,46,46,46,48.12,0,6,1,0,0
239,New Hampshire,2,11,3.7,1.95,38,49,39.95,49,0,4,0,0,0
239,New Jersey,4,9,3.8,2.89,40,51,40,53.89,0,14,0,0,0
239,New Mexico,6,3,1.8,1.57,44,46,44,47.57,0,5,0,0,0
239,New York,3,9,4.5,1.22,34,51,34,52.22,0,29,0,0,0
239,North Carolina,6,7,3.5,3.33,44,44,44,47.33,0,15,1,0,0
239,North Dakota,3,4,4.9,3.46,43,32,43,35.46,3,0,0,0,0
239,Ohio,4,7,3.2,1.6,46,39,46,40.6,18,0,0,0,0
239,Oklahoma,7,4,4.3,3.94,60,30,60,33.94,7,0,0,0,0
239,Oregon,4,1,4.4,1.39,34,41,34,42.39,0,7,0,0,0
239,Pennsylvania,4,8,2.8,0.96,40,46,40,46.96,0,20,0,0,0
239,Rhode Island,4,11,3.4,1.18,32,52,33.18,52,0,4,0,0,0
239,South Carolina,6,8,4.4,3.48,47,36,47,39.48,9,0,0,0,0
239,South Dakota,4,4,4.0,0.76,49,35,49,35.76,3,0,0,0,0
239,Tennessee,6,6,4.4,1.61,44,34,45.61,34,11,0,0,0,0
239,Texas,8,4,3.6,8.13,49,35,57.13,35,38,0,0,1,0
239,Utah,5,2,2.7,1.68,40,30,40,31.68,6,0,0,0,0
239,Vermont,2,10,3.0,1.13,26,52,27.13,52,0,3,0,0,0
239,Virginia,5,8,3.6,6.11,42,48,48.11,48,13,0,1,1,1
239,Washington,3,1,4.9,1.12,39,55,39,56.12,0,12,0,0,0
239,West Virginia,5,7,5.0,1.56,60,28,60,29.56,5,0,0,0,0
239,Wisconsin,2,6,1.9,1.43,41,49,41,50.43,0,10,0,0,0
239,Wyoming,4,3,3.6,0.61,58,20,58.61,20,3,0,0,0,0
239,totals,,,,,,,0,1,257,281,,,2
240,Alabama,7,7,2.0,1.21,48,32,48,33.21,9,0,0,0,0
240,Alaska,1,1,4.9,0.14,43,47,43,47.14,0,3,0,0,0
240,Arizona,6,2,4.9,0.67,47,45,47.67,45,11,0,0,0,0
240,Arkansas,6,5,4.1,3.04,59,36,62.04,36,6,0,0,0,0
240,California,5,1,4.9,3.1,35,58,38.1,58,0,55,0,0,0
240,Colorado,5,3,3.7,0.31,43,48,43.31,48,0,9,0,0,0
240,Connecticut,4,10,3.0,1.74,35,50,35,51.74,0,7,0,0,0
240,Delaware,5,10,4.1,0.93,30,51,30,51.93,0,3,0,0,0
240,District of Columbia,6,9,4.9,4.08,4,91,8.08,91,0,3,0,0,0
240,Florida,8,9,3.3,0.14,50,46,50,46.14,29,0,0,0,0
240,Georgia,7,8,2.8,2.57,52,45,54.57,45,16,0,0,0,0
240,Hawaii,1,2,5.0,4.18,30,62,34.18,62,0,4,0,0,0
240,Idaho,3,2,4.0,3.01,48,29,51.01,29,4,0,0,0,0
240,Illinois,3,6,4.3,0.43,41,53,41.43,53,0,20,0,0,0
240,Indiana,4,6,4.0,2.34,48,37,50.34,37,11,0,0,0,0
240,Iowa,4,5,3.5,2.75,46,39,48.75,39,6,0,0,0,0
240,Kansas,6,4,5.5,0.0,58,34,58,34.0,6,0,0,0,0
240,Kentucky,5,6,4.0,1.56,54,37,54,38.56,8,0,0,0,0
240,Louisiana,7,5,4.4,2.91,50,35,52.91,35,8,0,0,0,0
240,Maine,1,11,3.5,0.7,42,46,42,46.7,0,4,0,0,0
240,Maryland,5,9,4.0,2.12,27,63,29.12,63,0,10,0,0,0
240,Massachusetts,3,10,5.0,0.33,26,56,26,56.33,0,11,0,0,0
240,Michigan,3,7,2.8,2.29,49,47,49,49.29,0,16,1,0,0
240,Minnesota,3,5,3.9,1.94,39,49,39,50.94,0,10,0,0,0
240,Missouri,7,6,3.5,1.58,47,41,48.58,41,10,0,0,0,0
240,Mississippi,5,5,2.9,2.86,54,39,54,41.86,6,0,0,0,0
240,Montana,3,3,3.2,2.91,46,36,46,38.91,3,0,0,0,0
240,Nebraska,5,4,3.6,2.47,56,29,58.47,29,5,0,0,0,0
240,Nevada,4,2,4.9,1.71,46,46,46,47.71,0,6,1,0,0
240,New Hampshire,2,11,3.7,0.63,38,49,38,49.63,0,4,0,0,0
240,New Jersey,4,9,3.8,2.27,40,51,40,53.27,0,14,0,0,0
240,New Mexico,6,3,1.8,0.0,44,46,44,46.0,0,5,0,0,0
240,New York,3,9,4.5,0.24,34,51,34,51.24,0,29,0,0,0
240,North Carolina,6,7,3.5,2.22,44,44,46.22,44,15,0,1,0,0
240,North Dakota,3,4,4.9,3.29,43,32,46.29,32,3,0,0,0,0
240,Ohio,4,7,3.2,1.52,46,39,46,40.52,18,0,0,0,0
240,Oklahoma,7,4,4.3,4.03,60,30,60,34.03,7,0,0,0,0
240,Oregon,4,1,4.4,1.37,34,41,34,42.37,0,7,0,0,0
240,Pennsylvania,4,8,2.8,1.21,40,46,40,47.21,0,20,0,0,0
240,Rhode Island,4,11,3.4,2.81,32,52,34.81,52,0,4,0,0,0
240,South Carolina,6,8,4.4,2.62,47,36,49.62,36,9,0,0,0,0
240,South Dakota,4,4,4.0,3.89,49,35,49,38.89,3,0,0,0,0
240,Tennessee,6,6,4.4,0.0,44,34,44,34.0,11,0,0,0,0
240,Texas,8,4,3.6,3.42,49,35,52.42,35,38,0,0,0,0
240,Utah,5,2,2.7,1.87,40,30,40,31.87,6,0,0,0,0
240,Vermont,2,10,3.0,0.18,26,52,26.18,52,0,3,0,0,0
240,Virginia,5,8,3.6,2.35,42,48,44.35,48,0,13,0,0,0
240,Washington,3,1,4.9,2.81,39,55,39,57.81,0,12,0,0,0
240,West Virginia,5,7,5.0,3.25,60,28,60,31.25,5,0,0,0,0
240,Wisconsin,2,6,1.9,1.17,41,49,41,50.17,0,10,0,0,0
240,Wyoming,4,3,3.6,1.63,58,20,58,21.63,3,0,0,0,0
240,totals,,,,,,,0,1,256,282,,,0
241,Alabama,7,7,2.0,0.49,48,32,48.49,32,9,0,0,0,0
241,Alaska,1,1,4.9,4.79,43,47,43,51.79,0,3,0,0,0
241,Arizona,6,2,4.9,2.42,47,45,49.42,45,11,0,0,0,0
241,Arkansas,6,5,4.1,0.91,59,36,59,36.91,6,0,0,0,0
241,California,5,1,4.9,2.45,35,58,35,60.45,0,55,0,0,0
241,Colorado,5,3,3.7,0.9,43,48,43.9,48,0,9,0,0,0
241,Connecticut,4,10,3.0,2.14,35,50,37.14,50,0,7,0,0,0
241,Delaware,5,10,4.1,3.62,30,51,30,54.62,0,3,0,0,0
241,District of Columbia,6,9,4.9,0.19,4,91,4.19,91,0,3,0,0,0
241,Florida,8,9,3.3,0.61,50,46,50,46.61,29,0,0,0,0
241,Georgia,7,8,2.8,1.49,52,45,52,46.49,16,0,0,0,0
241,Hawaii,1,2,5.0,1.26,30,62,31.26,62,0,4,0,0,0
241,Idaho,3,2,4.0,2.95,48,29,48,31.95,4,0,0,0,0
241,Illinois,3,6,4.3,0.05,41,53,41.05,53,0,20,0,0,0
241,Indiana,4,6,4.0,2.21,48,37,50.21,37,11,0,0,0,0
241,Iowa,4,5,3.5,2.66,46,39,48.66,39,6,0,0,0,0
241,Kansas,6,4,5.5,3.29,58,34,61.29,34,6,0,0,0,0
241,Kentucky,5,6,4.0,2.03,54,37,56.03,37,8,0,0,0,0
241,Louisiana,7,5,4.4,1.97,50,35,50,36.97,8,0,0,0,0
241,Maine,1,11,3.5,0.33,42,46,42,46.33,0,4,0,0,0
241,Maryland,5,9,4.0,1.04,27,63,27,64.04,0,10,0,0,0
241,Massachusetts,3,10,5.0,1.0,26,56,27.0,56,0,11,0,0,0
241,Michigan,3,7,2.8,1.62,49,47,49,48.62,16,0,0,0,0
241,Minnesota,3,5,3.9,1.54,39,49,40.54,49,0,10,0,0,0
241,Missouri,7,6,3.5,1.37,47,41,47,42.37,10,0,0,0,0
241,Mississippi,5,5,2.9,0.51,54,39,54.51,39,6,0,0,0,0
241,Montana,3,3,3.2,2.78,46,36,46,38.78,3,0,0,0,0
241,Nebraska,5,4,3.6,1.7,56,29,56,30.7,5,0,0,0,0
241,Nevada,4,2,4.9,2.35,46,46,46,48.35,0,6,1,0,0
241,New Hampshire,2,11,3.7,5.47,38,49,43.47,49,0,4,0,1,0
241,New Jersey,4,9,3.8,2.82,40,51,40,53.82,0,14,0,0,0
241,New Mexico,6,3,1.8,0.05,44,46,44.05,46,0,5,0,0,0
241,New York,3,9,4.5,4.34,34,51,38.34,51,0,29,0,0,0
241,North Carolina,6,7,3.5,2.06,44,44,46.06,44,15,0,1,0,0
241,North Dakota,3,4,4.9,0.44,43,32,43,32.44,3,0,0,0,0
241,Ohio,4,7,3.2,2.06,46,39,48.06,39,18,0,0,0,0
241,Oklahoma,7,4,4.3,2.34,60,30,60,32.34,7,0,0,0,0
241,Oregon,4,1,4.4,3.32,34,41,34,44.32,0,7,0,0,0
241,Pennsylvania,4,8,2.8,2.51,40,46,42.51,46,0,20,0,0,0
241,Rhode Island,4,11,3.4,0.05,32,52,32,52.05,0,4,0,0,0
241,South Carolina,6,8,4.4,6.78,47,36,53.78,36,9,0,0,1,0
241,South Dakota,4,4,4.0,4.0,49,35,49,39.0,3,0,0,0,0
241,Tennessee,6,6,4.4,2.71,44,34,44,36.71,11,0,0,0,0
241,Texas,8,4,3.6,7.96,49,35,49,42.96,38,0,0,1,0
241,Utah,5,2,2.7,0.95,40,30,40,30.95,6,0,0,0,0
241,Vermont,2,10,3.0,2.3,26,52,26,54.3,0,3,0,0,0
241,Virginia,5,8,3.6,3.15,42,48,45.15,48,0,13,0,0,0
241,Washington,3,1,4.9,4.8,39,55,43.8,55,0,12,0,0,0
241,West Virginia,5,7,5.0,2.81,60,28,62.81,28,5,0,0,0,0
241,Wisconsin,2,6,1.9,0.46,41,49,41,49.46,0,10,0,0,0
241,Wyoming,4,3,3.6,0.54,58,20,58.54,20,3,0,0,0,0
241,totals,,,,,,,1,0,272,266,,,0
242,Alabama,7,7,2.0,2.0,48,32,50.0,32,9,0,0,0,0
242,Alaska,1,1,4.9,4.3,43,47,47.3,47,3,0,1,0,0
242,Arizona,6,2,4.9,3.14,47,45,47,48.14,0,11,1,0,0
242,Arkansas,6,5,4.1,3.23,59,36,62.23,36,6,0,0,0,0
242,California,5,1,4.9,1.01,35,58,35,59.01,0,55,0,0,0
242,Colorado,5,3,3.7,0.05,43,48,43,48.05,0,9,0,0,0
242,Connecticut,4,10,3.0,0.45,35,50,35.45,50,0,7,0,0,0
242,Delaware,5,10,4.1,3.32,30,51,33.32,51,0,3,0,0,0
242,District of Columbia,6,9,4.9,4.8,4,91,8.8,91,0,3,0,0,0
242,Florida,8,9,3.3,2.45,50,46,50,48.45,29,0,0,0,0
242,Georgia,7,8,2.8,0.18,52,45,52,45.18,16,0,0,0,0
242,Hawaii,1,2,5.0,1.53,30,62,31.53,62,0,4,0,0,0
242,Idaho,3,2,4.0,0.82,48,29,48.82,29,4,0,0,0,0
242,Illinois,3,6,4.3,1.6,41,53,42.6,53,0,20,0,0,0
242,Indiana,4,6,4.0,2.22,48,37,50.22,37,11,0,0,0,0
242,Iowa,4,5,3.5,2.83,46,39,48.83,39,6,0,0,0,0
242,Kansas,6,4,5.5,4.07,58,34,62.07,34,6,0,0,0,0
242,Kentucky,5,6,4.0,0.98,54,37,54.98,37,8,0,0,0,0
242,Louisiana,7,5,4.4,3.54,50,35,50,38.54,8,0,0,0,0
242,Maine,1,11,3.5,2.32,42,46,44.32,46,0,4,0,0,0
242,Maryland,5,9,4.0,0.66,27,63,27,63.66,0,10,0,0,0
242,Massachusetts,3,10,5.0,2.44,26,56,28.44,56,0,11,0,0,0
242,Michigan,3,7,2.8,0.46,49,47,49,47.46,16,0,0,0,0
242,Minnesota,3,5,3.9,0.06,39,49,39.06,49,0,10,0,0,0
242,Missouri,7,6,3.5,1.6,47,41,47,42.6,10,0,0,0,0
242,Mississippi,5,5,2.9,1.94,54,39,55.94,39,6,0,0,0,0
242,Montana,3,3,3.2,1.6,46,36,47.6,36,3,0,0,0,0
242,Nebraska,5,4,3.6,2.6,56,29,56,31.6,5,0,0,0,0
242,Nevada,4,2,4.9,0.77,46,46,46.77,46,6,0,1,0,0
242,New Hampshire,2,11,3.7,1.25,38,49,39.25,49,0,4,0,0,0
242,New Jersey,4,9,3.8,1.93,40,51,40,52.93,0,14,0,0,0
242,New Mexico,6,3,1.8,1.07,44,46,45.07,46,0,5,0,0,0
242,New York,3,9,4.5,0.75,34,51,34,51.75,0,29,0,0,0
242,North Carolina,6,7,3.5,1.64,44,44,45.64,44,15,0,1,0,0
242,North Dakota,3,4,4.9,3.44,43,32,46.44,32,3,0,0,0,0
242,Ohio,4,7,3.2,1.22,46,39,47.22,39,18,0,0,0,0
242,Oklahoma,7,4,4.3,0.66,60,30,60,30.66,7,0,0,0,0
242,Oregon,4,1,4.4,3.98,34,41,37.98,41,0,7,0,0,0
242,Pennsylvania,4,8,2.8,0.93,40,46,40,46.93,0,20,0,0,0
242,Rhode Island,4,11,3.4,3.18,32,52,35.18,52,0,4,0,0,0
242,South Carolina,6,8,4.4,1.74,47,36,47,37.74,9,0,0,0,0
242,South Dakota,4,4,4.0,0.69,49,35,49,35.69,3,0,0,0,0
242,Tennessee,6,6,4.4,3.0,44,34,44,37.0,11,0,0,0,0
242,Texas,8,4,3.6,0.44,49,35,49,35.44,38,0,0,0,0
242,Utah,5,2,2.7,0.37,40,30,40.37,30,6,0,0,0,0
242,Vermont,2,10,3.0,1.79,26,52,26,53.79,0,3,0,0,0
242,Virginia,5,8,3.6,1.09,42,48,43.09,48,0,13,0,0,0
242,Washington,3,1,4.9,0.85,39,55,39,55.85,0,12,0,0,0
242,West Virginia,5,7,5.0,0.78,60,28,60,28.78,5,0,0,0,0
242,Wisconsin,2,6,1.9,0.23,41,49,41.23,49,0,10,0,0,0
242,Wyoming,4,3,3.6,1.11,58,20,59.11,20,3,0,0,0,0
242,totals,,,,,,,1,0,270,268,,,0
243,Alabama,7,7,2.0,0.18,48,32,48,32.18,9,0,0,0,0
243,Alaska,1,1,4.9,3.0,43,47,43,50.0,0,3,0,0,0
243,Arizona,6,2,4.9,4.0,47,45,51.0,45,11,0,0,0,0
243,Arkansas,6,5,4.1,0.34,59,36,59.34,36,6,0,0,0,0
243,California,5,1,4.9,1.47,35,58,35,59.47,0,55,0,0,0
243,Colorado,5,3,3.7,3.32,43,48,43,51.32,0,9,0,0,0
243,Connecticut,4,10,3.0,2.89,35,50,35,52.89,0,7,0,0,0
243,Delaware,5,10,4.1,0.02,30,51,30.02,51,0,3,0,0,0
243,District of Columbia,6,9,4.9,3.4,4,91,7.4,91,0,3,0,0,0
243,Florida,8,9,3.3,1.58,50,46,51.58,46,29,0,0,0,0
243,Georgia,7,8,2.8,0.19,52,45,52.19,45,16,0,0,0,0
243,Hawaii,1,2,5.0,2.74,30,62,32.74,62,0,4,0,0,0
243,Idaho,3,2,4.0,1.05,48,29,49.05,29,4,0,0,0,0
243,Illinois,3,6,4.3,0.03,41,53,41.03,53,0,20,0,0,0
243,Indiana,4,6,4.0,3.93,48,37,48,40.93,11,0,0,0,0
243,Iowa,4,5,3.5,3.4,46,39,49.4,39,6,0,0,0,0
243,Kansas,6,4,5.5,0.83,58,34,58,34.83,6,0,0,0,0
243,Kentucky,5,6,4.0,1.83,54,37,54,38.83,8,0,0,0,0
243,Louisiana,7,5,4.4,2.7,50,35,50,37.7,8,0,0,0,0
243,Maine,1,11,3.5,2.79,42,46,44.79,46,0,4,0,0,0
243,Maryland,5,9,4.0,1.34,27,63,27,64.34,0,10,0,0,0
243,Massachusetts,3,10,5.0,0.29,26,56,26,56.29,0,11,0,0,0
243,Michigan,3,7,2.8,2.47,49,47,49,49.47,0,16,1,0,0
243,Minnesota,3,5,3.9,0.47,39,49,39,49.47,0,10,0,0,0
243,Missouri,7,6,3.5,1.6,47,41,48.6,41,10,0,0,0,0
243,Mississippi,5,5,2.9,2.44,54,39,56.44,39,6,0,0,0,0
243,Montana,3,3,3.2,0.59,46,36,46.59,36,3,0,0,0,0
243,Nebraska,5,4,3.6,9.3,56,29,56,38.3,5,0,0,1,0
243,Nevada,4,2,4.9,2.13,46,46,46,48.13,0,6,1,0,0
243,New Hampshire,2,11,3.7,1.95,38,49,38,50.95,0,4,0,0,0
243,New Jersey,4,9,3.8,2.42,40,51,40,53.42,0,14,0,0,0
243,New Mexico,6,3,1.8,1.78,44,46,45.78,46,0,5,0,0,0
243,New York,3,9,4.5,7.46,34,51,34,58.46,0,29,0,1,0
243,North Carolina,6,7,3.5,1.83,44,44,45.83,44,15,0,1,0,0
243,North Dakota,3,4,4.9,3.99,43,32,43,35.99,3,0,0,0,0
243,Ohio,4,7,3.2,1.87,46,39,47.87,39,18,0,0,0,0
243,Oklahoma,7,4,4.3,3.74,60,30,63.74,30,7,0,0,0,0
243,Oregon,4,1,4.4,2.68,34,41,34,43.68,0,7,0,0,0
243,Pennsylvania,4,8,2.8,2.69,40,46,40,48.69,0,20,0,0,0
243,Rhode Island,4,11,3.4,2.7,32,52,34.7,52,0,4,0,0,0
243,South Carolina,6,8,4.4,3.85,47,36,50.85,36,9,0,0,0,0
243,South Dakota,4,4,4.0,1.84,49,35,49,36.84,3,0,0,0,0
243,Tennessee,6,6,4.4,1.34,44,34,45.34,34,11,0,0,0,0
243,Texas,8,4,3.6,0.45,49,35,49,35.45,38,0,0,0,0
243,Utah,5,2,2.7,0.34,40,30,40,30.34,6,0,0,0,0
243,Vermont,2,10,3.0,0.42,26,52,26,52.42,0,3,0,0,0
243,Virginia,5,8,3.6,1.79,42,48,43.79,48,0,13,0,0,0
243,Washington,3,1,4.9,0.13,39,55,39.13,55,0,12,0,0,0
243,West Virginia,5,7,5.0,2.41,60,28,62.41,28,5,0,0,0,0
243,Wisconsin,2,6,1.9,1.73,41,49,41,50.73,0,10,0,0,0
243,Wyoming,4,3,3.6,2.04,58,20,60.04,20,3,0,0,0,0
243,totals,,,,,,,0,1,256,282,,,0
244,Alabama,7,7,2.0,0.94,48,32,48.94,32,9,0,0,0,0
244,Alaska,1,1,4.9,3.93,43,47,43,50.93,0,3,0,0,0
244,Arizona,6,2,4.9,4.56,47,45,47,49.56,0,11,1,0,0
244,Arkansas,6,5,4.1,1.51,59,36,59,37.51,6,0,0,0,0
244,California,5,1,4.9,4.44,35,58,39.44,58,0,55,0,0,0
244,Colorado,5,3,3.7,1.35,43,48,44.35,48,0,9,0,0,0
244,Connecticut,4,10,3.0,1.39,35,50,35,51.39,0,7,0,0,0
244,Delaware,5,10,4.1,9.91,30,51,39.91,51,0,3,0,1,0
244,District of Columbia,6,9,4.9,4.3,4,91,8.3,91,0,3,0,0,0
244,Florida,8,9,3.3,0.34,50,46,50.34,46,29,0,0,0,0
244,Georgia,7,8,2.8,1.63,52,45,53.63,45,16,0,0,0,0
244,Hawaii,1,2,5.0,1.56,30,62,30,63.56,0,4,0,0,0
244,Idaho,3,2,4.0,3.42,48,29,51.42,29,4,0,0,0,0
244,Illinois,3,6,4.3,0.2,41,53,41.2,53,0,20,0,0,0
244,Indiana,4,6,4.0,1.31,48,37,48,38.31,11,0,0,0,0
244,Iowa,4,5,3.5,0.35,46,39,46,39.35,6,0,0,0,0
244,Kansas,6,4,5.5,5.49,58,34,63.49,34,6,0,0,0,0
244,Kentucky,5,6,4.0,3.63,54,37,57.63,37,8,0,0,0,0
244,Louisiana,7,5,4.4,0.88,50,35,50,35.88,8,0,0,0,0
244,Maine,1,11,3.5,1.28,42,46,43.28,46,0,4,0,0,0
244,Maryland,5,9,4.0,1.99,27,63,27,64.99,0,10,0,0,0
244,Massachusetts,3,10,5.0,0.27,26,56,26,56.27,0,11,0,0,0
244,Michigan,3,7,2.8,2.43,49,47,49,49.43,0,16,1,0,0
244,Minnesota,3,5,3.9,1.59,39,49,39,50.59,0,10,0,0,0
244,Missouri,7,6,3.5,1.31,47,41,48.31,41,10,0,0,0,0
244,Mississippi,5,5,2.9,2.56,54,39,54,41.56,6,0,0,0,0
244,Montana,3,3,3.2,0.15,46,36,46.15,36,3,0,0,0,0
244,Nebraska,5,4,3.6,0.09,56,29,56.09,29,5,0,0,0,0
244,Nevada,4,2,4.9,2.41,46,46,48.41,46,6,0,1,0,0
244,New Hampshire,2,11,3.7,0.45,38,49,38.45,49,0,4,0,0,0
244,New Jersey,4,9,3.8,0.37,40,51,40,51.37,0,14,0,0,0
244,New Mexico,6,3,1.8,1.04,44,46,44,47.04,0,5,0,0,0
244,New York,3,9,4.5,2.26,34,51,34,53.26,0,29,0,0,0
244,North Carolina,6,7,3.5,1.2,44,44,44,45.2,0,15,1,0,0
244,North Dakota,3,4,4.9,4.72,43,32,43,36.72,3,0,0,0,0
244,Ohio,4,7,3.2,3.06,46,39,49.06,39,18,0,0,0,0
244,Oklahoma,7,4,4.3,3.03,60,30,63.03,30,7,0,0,0,0
244,Oregon,4,1,4.4,0.26,34,41,34,41.26,0,7,0,0,0
244,Pennsylvania,4,8,2.8,2.49,40,46,40,48.49,0,20,0,0,0
244,Rhode Island,4,11,3.4,1.83,32,52,33.83,52,0,4,0,0,0
244,South Carolina,6,8,4.4,4.07,47,36,51.07,36,9,0,0,0,0
244,South Dakota,4,4,4.0,3.97,49,35,49,38.97,3,0,0,0,0
244,Tennessee,6,6,4.4,4.3,44,34,48.3,34,11,0,0,0,0
244,Texas,8,4,3.6,1.64,49,35,50.64,35,38,0,0,0,0
244,Utah,5,2,2.7,2.19,40,30,42.19,30,6,0,0,0,0
244,Vermont,2,10,3.0,0.89,26,52,26.89,52,0,3,0,0,0
244,Virginia,5,8,3.6,3.14,42,48,45.14,48,0,13,0,0,0
244,Washington,3,1,4.9,9.4,39,55,39,64.4,0,12,0,1,0
244,West Virginia,5,7,5.0,2.93,60,28,60,30.93,5,0,0,0,0
244,Wisconsin,2,6,1.9,0.15,41,49,41.15,49,0,10,0,0,0
244,Wyoming,4,3,3.6,1.34,58,20,58,21.34,3,0,0,0,0
244,totals,,,,,,,0,1,236,302,,,0
245,Alabama,7,7,2.0,1.29,48,32,48,33.29,9,0,0,0,0
245,Alaska,1,1,4.9,1.03,43,47,43,48.03,0,3,0,0,0
245,Arizona,6,2,4.9,3.69,47,45,50.69,45,11,0,0,0,0
245,Arkansas,6,5,4.1,3.22,59,36,62.22,36,6,0,0,0,0
245,California,5,1,4.9,0.6,35,58,35,58.6,0,55,0,0,0
245,Colorado,5,3,3.7,2.85,43,48,43,50.85,0,9,0,0,0
245,Connecticut,4,10,3.0,0.39,35,50,35.39,50,0,7,0,0,0
245,Delaware,5,10,4.1,2.23,30,51,32.23,51,0,3,0,0,0
245,District of Columbia,6,9,4.9,4.09,4,91,8.09,91,0,3,0,0,0
245,Florida,8,9,3.3,1.14,50,46,50,47.14,29,0,0,0,0
245,Georgia,7,8,2.8,1.81,52,45,52,46.81,16,0,0,0,0
245,Hawaii,1,2,5.0,2.45,30,62,32.45,62,0,4,0,0,0
